;url;offer_name;company;company_size;job_location;salary_1;salary_1_description;salary_2;salary_2_description;salary_bonus;seniority_1;seniority_2;job_description;must_have;nice_to_have;integration_tests;unit_tests;tester;agile_management;issue_tracking_tool;knowledge_repository;code_reviews;static_code_analysis;version_control_system;build_server;qa_manager;distributed_team;research_and_experimentation;pair_programming;workshops;e2e_tests;commit_on_the_first_day;one_command_build_possible;up_and_running_within_2h;high_level_and_low_level_designs;feature_development_and_porting;regression_testing;uat_testing;agile_testing;manual_tests;database;virtualization;cloud_infrastructure;databases;network_virtualization;provisioning;networking_hardware;security;application_stack;operating_system;computer;monitors;job_profile;start;contract_duration;paid_holiday;part_time_work;remote_possible;flexible_hours;travel_involved;freedom_to_choose_tools;relocation_package;remote_work;open_minded_developers_in_team;work_with_international_client;perks_in_the_office;benefits
86;https://nofluffjobs.com/job/python-developer-who-else-warszawa-bgamaija;Python Developer;Who Else;40+ people;Remote, Warszawa;8000 - 14000 PLN;+ vat (B2B) per month;7000 - 12000 PLN;gross (mandate contract) per month;;Mid;Senior;"Będziesz pracować przy projekcie Szkoła w Chmurze - www.szkolawchmurze.org **

Szukamy otwartego na niestandardowe wyzwania KOMANDOSA który pomoże nam rozwijać i obsługiwać platformę Szkoły w Chmurze! **

Możliwa praca zdalna lub na miejscu. **
Możliwa praca w częściowym wymiarze. **";Flask, Problem solving;Docker, Redux, Proactivity;;;;Agile;Jira, Redmine, Trello;;;;GIT, SVN;;;;;;;;;;;;;;;;;;;;;;;;;;windows, linux;Notebook;Two;Mainly new features;ASAP;Permanent contract;Yes;No;Fully remote;Yes;No;Yes;;;;;Free coffee, Bike parking, Playroom, Shower, Free beverages, Mobile phone, Free parking, Kindergarten, Modern office, Startup atmosphere, No dress code;Sport subscription, Private healthcare, Small teams
87;https://nofluffjobs.com/job/junior-devops-engineer-cloudferro-warszawa-dzmdht2q;Junior DevOps Engineer;CloudFerro;60+ people;Warszawa;6000 - 10000 PLN;+ vat (B2B) per month;6000 - 9000 PLN;gross (employment contract) per month;;Junior;;;Linux, Docker, Ansible, Git, Terraform, Nginx, Kubernetes, OpenStack, Prometheus, GitlabCI, postgresql, English;Apache, Ceph, Grafana, mysql, redis;;;;Scrum, Agile;Jira;Confluence;;;GIT;;;;;;;;;;;;;;;;;MySQL, PostgreSQL, Redis;VMware, Docker;AWS, Openstack;MySQL, PostgreSQL, Redis;;Ansible, Terraform;Juniper;;Python;linux;Notebook;Two;;ASAP;Permanent contract;Yes;No;Yes (1 day a week);Yes;No;Yes;;;;;Free coffee, Bike parking, Playroom, Shower, Free beverages, Free parking, In-house trainings, Modern office, Startup atmosphere, No dress code;Sport subscription, Training budget, Private healthcare, Flat structure, Small teams, International projects
88;https://nofluffjobs.com/job/cloud-expert-cloudferro-warszawa-51sc9cld;Cloud Expert;CloudFerro;60+ people;Warszawa;12000 - 16000 PLN;+ vat (B2B) per month;;;;Mid;Senior;;Linux, Docker, Ansible, Git, Terraform, Openstack || Ceph || Kubernetes, English;jira, Network;;;;Scrum, Kanban;Jira;Confluence, Wiki, GitLab;;;GIT, SVN;;;;;;;;;;;;;;;;;MySQL, PostgreSQL;Docker, KVM;Openstack;MySQL, PostgreSQL;SDN, OVS, OVN, OpenContrail;Terraform;Juniper, Mellanox;;Python;windows, linux;Notebook;Two;;ASAP;Permanent contract;Yes;No;Yes (1 day a week);Yes;No;Yes;;;;;Free coffee, Bike parking, Playroom, Shower, Free beverages, Free parking, In-house trainings, Modern office, Startup atmosphere, No dress code;Sport subscription, Training budget, Private healthcare, Flat structure, Small teams, International projects
89;https://nofluffjobs.com/job/linux-administrator-link-group-warsaw-tqcqpo1y;Linux Administrator;Link Group Sp. z o.o.;40+ people;Warsaw, Katowice, Gdańsk;8000 - 13000 PLN;gross (employment contract) per month;;;;Mid;Senior;;Linux Administration, Red Hat, Bash, Polish, English;LDAP, Ansible, Cloud, Team player, Analytical skills, Leadership skills, Critical thinking, Problem solving, Proactivity;;;;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;linux;Notebook;If needed;;ASAP;Permanent contract;Yes;No;Yes (1 day a week);Yes;No;Yes;;;;;Free coffee, Canteen, Bike parking, Playroom, Shower, In-house trainings, Modern office, Startup atmosphere, No dress code;Sport subscription, Training budget, Private healthcare, Flat structure, Small teams, International projects
90;https://nofluffjobs.com/job/senior-devops-engineer-netguru-warszawa-3zuyiil7;Senior Devops Engineer;Netguru;500+ people;Remote, Warszawa, Poznań, Gdańsk, Wrocław, Białystok, Katowice, Łódź, Kraków, Rzeszów;11500 - 17750 PLN;+ vat (B2B) per month;9350 - 14430 PLN;gross (employment contract) per month;;Senior;;;Linux, Docker, Terraform, RoR/Python/Golang, Team player, Communication skills, Problem solving;Ansible, Jenkins, Puppet, AWS certification, open-source enthusiast, RoR, GCP, Leadership skills;;;;Agile;Jira, Github;Confluence, GitHub;;;;;;;;;;;;;;;;;;;;;Docker;AWS;;;Ansible, Terraform;;Yes;;apple;Macbook Pro;If needed;;ASAP;Permanent contract;Yes;No;Fully remote;Yes;No;Yes;;;;;Free coffee, Canteen, Bike parking, Playroom, Free snacks, Free beverages, In-house trainings, Modern office, Startup atmosphere, No dress code, Free breakfast;Sport subscription, Training budget, Private healthcare, Flat structure, Small teams, International projects, Work from the office or remote
91;https://nofluffjobs.com/job/devops-engineer-netguru-warszawa-jkui0zpg;Devops Engineer;Netguru;500+ people;Remote, Warszawa, Poznań, Gdańsk, Wrocław, Kraków, Białystok, Katowice, Łódź, Rzeszów;6500 - 10500 PLN;+ vat (B2B) per month;5200 - 8400 PLN;gross (employment contract) per month;;Mid;;;Linux, Docker, Intermediate Cloud, Basic: RoR/Python, English, Team player, Communication skills, Problem solving;Ansible, Jenkins, Terraform, AWS certification, GCP;;;;Agile;Jira, Github;Confluence, GitHub;;;;;;;;;;;;;;;;;;;;;;AWS;;;Ansible, Terraform;;Yes;;apple;Macbook Pro;If needed;;ASAP;Permanent contract;Yes;No;Fully remote;Yes;No;No;;;;;Free coffee, Playroom, Free snacks, Free beverages, In-house trainings, Modern office, No dress code, Free breakfast;Sport subscription, Training budget, Private healthcare, Flat structure, Small teams, International projects, Work from the office or remote
92;https://nofluffjobs.com/job/junior-it-support-specialist-unicredit-services-poland-warsaw-rldtpulj;Junior IT Support Specialist;UniCredit Services Poland;+800 people;Warsaw;5500 - 7500 PLN;gross (employment contract) per month;;;;Junior;;Join our team in Warsaw that supports global markets applications in banking area.;Linux, Shell, English, Team player;Solaris, Communication skills, Problem solving;;;;Agile;Redmine, HPSM;Wiki;;;SVN;;;;;;;;;;;;;;;;;;;;;;;;;;windows;Notebook;Two;;ASAP;Permanent contract;Yes;No;Yes (2 days a week);Yes;No;No;;;;;Canteen, Bike parking, Playroom, Shower, Modern office, No dress code;Sport subscription, Private healthcare, Flat structure, Lunch card, International projects
93;https://nofluffjobs.com/job/remote-python-expert-acaisoft-warszawa-h9ocqguu;Remote Python Expert;Acaisoft;80 people;Remote, Warszawa;16000 - 18000 PLN;+ vat (B2B) per month;;;;Expert;;"We are a seed funded startup working on a next generation online data protection platform. We are looking for talented Python engineers to join Infranetes core team.  You will be given a great opportunity to build the product from its early stages.

As a member of our team you will be responsible fo";PostgreSQL, Git, Docker;Flask, Celery, Kubernetes, English;;;;Kanban, Scrum;Jira;Confluence;Yes;;GIT;;Yes;;;;;;;;;;;;;;;;;;;;;;;;apple;Notebook;24'';Mainly new features;ASAP;Permanent contract;No;No;Fully remote;Yes;No;No;;;;;Free coffee, Bike parking, Shower, Free snacks, Free parking, Kitchen, Play room;Sport subscription, In-house trainings, Team Events, Private health care
94;https://nofluffjobs.com/job/senior-python-engineer-remote-acaisoft-warszawa-ndfmho2d;Senior Python Engineer (Remote);Acaisoft;80 people;Remote, Warszawa;12000 - 16000 PLN;+ vat (B2B) per month;;;;Senior;;"We are a seed funded startup working on a next generation online data protection platform. We are looking for talented Python engineers to join Infranetes core team.  You will be given a great opportunity to build the product from its early stages.

As a member of our team you will be responsible fo";PostgreSQL, Git, Docker;Flask, Celery, Kubernetes, English;;;;Kanban, Scrum;Jira;Confluence;Yes;;GIT;;Yes;;;;;;;;;;;;;;;;;;;;;;;;apple;Notebook;24'';Mainly new features;ASAP;Permanent contract;No;No;Fully remote;Yes;No;No;;;;;Free coffee, Bike parking, Shower, Free snacks, Free parking, Kitchen, Play room;Sport subscription, In-house trainings, Team Events, Private health care
95;https://nofluffjobs.com/job/senior-golang-engineer-remote-acaisoft-warszawa-p0vzoswu;Senior Golang Engineer (Remote);acaisoft;60 people;Remote, Warszawa;14000 - 18000 PLN;+ vat (B2B) per month;;;;Senior;;;Git, Docker, golang, English, Team player;Kubernetes, Communication skills, Leadership skills;API testing;60% coverage;;Scrum, Agile;Wrike;Confluence, Wiki, GitHub;GitHub;;GIT;Jenkins;;;;Yes;;;;;;;;;;;;;;;;;;;;;apple;Notebook;Two;Mainly new features;ASAP;Permanent contract;No;No;Fully remote;Yes;some;Yes;;;;;Free coffee, Canteen, Bike parking, Playroom, Shower, Free beverages, Free parking, In-house trainings, Startup atmosphere, No dress code;Sport subscription, Training budget, Private healthcare, Flat structure, Small teams, International projects
96;https://nofluffjobs.com/job/remote-golang-developer-acaisoft-warszawa-gopcyrw5;Remote Golang Developer;acaisoft;60 people;Remote, Warszawa;12000 - 14000 PLN;+ vat (B2B) per month;;;;Mid;;;Git, Docker, golang, English, Team player;Kubernetes, Communication skills, Leadership skills;API testing;60% coverage;;Scrum, Agile;Wrike;Confluence, Wiki, GitHub;GitHub;;GIT;Jenkins;;;;Yes;;;;;;;;;;;;;;;;;;;;;apple;Notebook;Two;Mainly new features;ASAP;Permanent contract;No;No;Fully remote;Yes;some;Yes;;;;;Free coffee, Canteen, Bike parking, Playroom, Shower, Free beverages, Free parking, In-house trainings, Startup atmosphere, No dress code;Sport subscription, Training budget, Private healthcare, Flat structure, Small teams, International projects
97;https://nofluffjobs.com/job/remote-python-engineer-astek-polska-warszawa-kvxzhbgy;Remote Python Engineer;ASTEK Polska;500+ people;Remote, Warszawa;620 PLN;+ vat (B2B) per day;;;;Mid;Senior;Poszukujemy: Python DeveloperGdzie: 100% zdalnieOferujemy: do 620 zł netto + VAT za dzień pracy na kontrakcie B2BWymagamy:- Min. 3 lata komercyjnego doświadczenia jako Python Developer- Docker- Linux- Bash- JavaScript ES5 (umiejętność czytania kodu)- Chęć nauki CommonWorkflowLanguage (CWL);Linux, Docker, bash;Flask;API testing;Yes;;Scrum;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;linux;Notebook;If needed;Mainly new features;ASAP;Permanent contract;No;No;Fully remote;Yes;No;No;;;;;In-house trainings, Startup atmosphere, No dress code;Sport subscription, Private healthcare, Flat structure, International projects
98;https://nofluffjobs.com/job/data-analyst-remote-prodata-consult-warszawa-wkqkikqf;Data Analyst (REMOTE);ProData Consult;80+ people;Remote, Warszawa;100 - 130 PLN;+ vat (B2B) per hour;;;;Mid;Senior;Industry: BankingType of project: Data analysisLocation: Warsaw, remotelyBusiness trips: NoRemote work: even 100%Project language: English , PolishTeam consists of Polish and Dutch co-workersProject length: 6 monthsStart: ASAPAssignment type: B2B;JIRA, MS SQL, DataBase, Data Warehouses, Data analytics tools, Team player, Attention to detail, Analytical skills, Organizational skills, Polish, English, Critical thinking, Proactivity;R, Oracle, WD, SAS, Hive;;;;Scrum, Agile;Yes;Yes;;;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;windows, linux;Notebook;If needed;;ASAP;Temporary contract (6 months);No;No;Fully remote;Yes;No;No;;;;;Free coffee, Canteen, Bike parking, Playroom, Shower, Free snacks, Free beverages, Modern office;Sport subscription, Private healthcare, Small teams, International projects
99;https://nofluffjobs.com/job/junior-monitoring-system-support-monit24-pl-warszawa-gqx1pxnr;Junior Monitoring System Support;Monit24.pl;10+ people;Warszawa;3000 - 5000 PLN;+ vat (B2B) per month;;;;Junior;;;Linux, Chrome DevTools;Shell, Regexp, HTTP, Test Automation, Problem solving;;;;;GitLab;GitLab;;;GIT;;;;;;;;;;;;;;;;;;;;;;;;;;apple, windows, linux;Notebook;Two;;ASAP;Permanent contract;Yes;No;Yes (1 day a week);Yes;No;Yes;;;;;Free coffee, Bike parking, Shower, Free beverages, Mobile phone, In-house trainings, No dress code;Sport subscription, Private healthcare, Small teams
100;https://nofluffjobs.com/job/remote-or-office-devops-engineer-semantive-warszawa-ivdnfxnu;Remote or Office DevOps Engineer;Semantive;40+ people;Remote, Warszawa;8500 - 13600 PLN;+ vat (B2B) per month;;;;Mid;Senior;🔹 We are on a mission to build Big Data platforms and Serverless applications that host a lot of data and run various analytical workloads. We are looking for talented DevOps, who want to embark on this mission with us 🔹;Linux, Docker, CI/CD, IAAC, Knowledge of testing methodologies, Code Review, Terraform, English, Polish, Team player, Knowledge of Monitoring Systems, Clean Code;Experience operating production systems, CodePipeline, CloudFormation, Experience responding to outages and owning issues all ..., Excellent communications skills, Communicate with DevOps team in US on daily basis;;;;Scrum;Jira;Confluence;;;Git;;;;;;;;;;;;;;;;;;Docker, AWS EC2, Lambda;AWS;;Yes;Cloudformation;;;;windows, linux;Lenovo ThinkPad T490;Up to 2;;ASAP;Permanent contract;No;No;Fully remote;Yes;some;Yes;;;;;Bike parking, Free snacks, Free beverages, In-house trainings, Modern office, Startup atmosphere, No dress code, Kitchen, Darts, Celebrating Birthdays, Board game meetings, Cozy office, Good quality tools, Delicious kinds of coffee and tea, Convenient location, Library, Fresh air (air purifiers), Fresh fruits and vegetables, pizza day, sushi day;Sport subscription, Training budget, Private healthcare, Flat structure, Small teams, International projects, In-house trainings, Conference budget, Team Events, Private health care, Individual career path, Flexible working hours, Annual bonus from firm’s revenue, Modern technologies, work in Warsaw or full remote, Employee referral program, Mentoring starting from the first day, Sponsored AWS training and certification, Voluntary delegation, Lightning Talks, Writing articles on our blog, English lessons, Projects that solve real-world problems, Office Vibe (anonymous feedback from the team), Paid holidays
101;https://nofluffjobs.com/job/remote-or-office-senior-python-developer-semantive-warszawa-h7fceonm;Remote or Office Senior Python Developer;Semantive;40+ people;Remote, Warszawa;10200 - 15725 PLN;+ vat (B2B) per month;;;;Mid;Senior;🔹 We are on a mission to build Big Data platforms and Serverless applications that host a lot of data and run various analytical workloads. We are looking for talented DevOps, who want to embark on this mission with us 🔹;Linux, Git, Docker, Code Reviews, English, Polish, Team player, Communication skills, Critical thinking, Problem solving, Proactivity, Agile, Clean Code;DevOps skills, Elasticsearch, Kubernetes, interested in Big Data and Cloud, attention to detail, excellent communication skills, can-do attitude;Yes;Yes;;Scrum;Jira;Confluence;Pull Requests;Yes;Git;Jenkins;Yes;;;Yes;;;;;;;;;;;;;;;;;;;;;windows, linux;Lenovo ThinkPad T490;up to 2;;ASAP;Permanent contract;No;No;Fully remote;Yes;some;Yes;;;;;Bike parking, Free snacks, Free beverages, In-house trainings, Modern office, Startup atmosphere, No dress code, Kitchen, Darts, Celebrating Birthdays, Board game meetings, Cozy office, Good quality tools, Delicious kinds of coffee and tea, Convenient location, Library, Fresh air (air purifiers), Fresh fruits and vegetables, pizza day, sushi day;Sport subscription, Training budget, Private healthcare, Flat structure, Small teams, International projects, In-house trainings, Conference budget, Team Events, Individual career path, Flexible working hours, Annual bonus from firm’s revenue, Modern technologies, work in Warsaw or full remote, Employee referral program, Mentoring starting from the first day, Sponsored AWS training and certification, Voluntary delegation, Lightning Talks, Writing articles on our blog, English lessons, Projects that solve real-world problems, Office Vibe (anonymous feedback from the team), Paid holidays
102;https://nofluffjobs.com/job/business-intelligence-manager-huuuge-games-warszawa-kysdpta7;Business Intelligence Manager;Huuuge Games Sp. z o.o.;490 people;Warszawa, Szczecin, Bydgoszcz;12000 - 16000 PLN;gross (employment contract) per month;;;+12%;Senior;;Huuuge Games, a global leading Mobile Gaming company, is building a state-of-the-art Big Data & ML platform to support the company analytics, machine learning and data service’s needs. We are looking for a super talented BI Manager.;SQL Server, Analytical databases, Spark, Relational Databases, NoSQL, English, Team player, Communication skills, Leadership skills, Proactivity;Linux, Grafana, Cloud Service (AWS, GCP );;;;Scrum, Agile;Jira;Confluence, Wiki;;;;;;;;;;;;;;;;;;;;;;AWS;;;;;;;apple, windows, linux;Notebook;If needed;Mainly new features;ASAP;Permanent contract;Yes;No;Yes (1 day a week);Yes;some;No;Yes;;;;Free coffee, Gym, Bike parking, Playroom, Shower, Free beverages, Mobile phone, In-house trainings, Startup atmosphere, No dress code;Sport subscription, Training budget, Private healthcare, International projects
103;https://nofluffjobs.com/job/senior-devops-engineer-expondo-polska-sp-k-warsaw-8w3m1f4l;Senior DevOps Engineer;expondo Polska Sp. z o.o. Sp.k.;200 people;Warsaw, Zielona góra;12000 - 20000 PLN;gross (employment contract) per month;;;;Senior;;We are in a very early state in this area and this is a unique opportunity for someone with a great experience that has the abilities to design and implement processes, latest technologies and best practices.;Linux, Docker, Shell, Git, Apache, Azure, English, Team player;Jenkins, Nginx, Virtualization, Communication skills, Critical thinking, Problem solving;;;;Scrum, Kanban;Jira;Confluence, GitHub;;;GIT;;;;;;;;;;;;;;;;;MySQL;Docker;Azure;MySQL;;;;;Apache;windows;Workstation;Two;Mainly new features;ASAP;Permanent contract;Yes;No;Yes (2 days a week);Yes;some;No;;;;;Free coffee, Bike parking, Shower, Free snacks, Free parking, In-house trainings, Modern office, No dress code;Training budget, Private healthcare, Small teams, English lessons, Multisport, Friendly atmosphere, Impact on project
104;https://nofluffjobs.com/job/support-consultant-prodata-consult-warszawa-kofizrmy;Support Consultant;ProData Consult;80+ people;Warszawa;80 - 110 PLN;+ vat (B2B) per hour;;;;Mid;Senior;Consultant will be positioned in the 1st line of global support engagement with the Clients and will take part in handling the operation interfaces, service platform and environments including monitoring and the management of file systems, operating systems and virtual machines.;Windows, Active Directory, Microsoft, Windows Server, English, Polish, Team player, Communication skills;Powershell;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;windows;Notebook;Two;;ASAP;Permanent contract;No;No;No;No;some;No;Yes;;;;Free coffee, Bike parking, Playroom, Free snacks, In-house trainings, Modern office;Sport subscription, Private healthcare, International projects
105;https://nofluffjobs.com/job/python-developer-ecumene-ventures-warsaw-uhtyrfh9;Python Developer;Ecumene Ventures;1-9 people;Warsaw;8000 - 16000 PLN;+ vat (B2B) per month;8000 - 16000 PLN;gross (employment contract) per month;;Mid;Senior;We're looking for qualified, highly motivated individuals who want to grow with us. We offer a work culture based on continuous learning. The reach of our products is global. Final offer depends on the interview results;Linux, Git, Flask, Unit tests, Relational and NoSQL databases, CI/CD, OOP and design patterns, English, Team player, Communication skills, Problem solving, Proactivity;Docker, Redis, Leadership skills;Reasonable coverage;TDD;;Scrum, Kanban, Agile;Jira;Confluence;GitLab;;GIT;Jenkins, GitLab;Yes;;;Yes;;;;;;;;;;;;;;;;;;;;;apple, windows, linux;Notebook;One;Mainly new features;ASAP;Permanent contract;Yes;No;Yes (1 day a week);Yes;No;Yes;;;;;Free coffee, In-house hack days, Modern office, Startup atmosphere, No dress code;Flat structure, Small teams, International projects
106;https://nofluffjobs.com/job/senior-machine-learning-engineer-payability-warszawa-86czz5lr;(Senior) Machine Learning Engineer;Payability;50+ people;Warszawa, Katowice;8000 - 15000 PLN;+ vat (B2B) per month;6700 - 12500 PLN;gross (employment contract) per month;;Mid;Senior;;ETL, PostgreSQL, Machine learning, Data Science, Forecasting, Classifiers, Recommendation models, English, Team player, Communication skills, Critical thinking, Problem solving, Proactivity, Decision models;R, Excel, Ownership, Dashboards, Leadership skills, Deep Learning, Finance knowledge;Yes;Yes;;Scrum;Jira;Confluence, GitHub;;;Git;Travis;Yes;;;;;;;;;;;;;;;;;AWS, Google Compute Engine;;;;;;;apple;Notebook;up to 2;Mainly new features;ASAP;Permanent contract;Yes;No;Yes (1 day a week);Yes;No;Yes;;;;;Free coffee, Gym, Bike parking, Shower, Free snacks, Free beverages, Free parking, In-house trainings, Startup atmosphere, No dress code, Kitchen, Pool;Sport subscription, Training budget, Small teams, International projects, In-house trainings, Conference budget, Team Events
107;https://nofluffjobs.com/job/business-analyst-margo-warsaw-9ulsdtd9;Business Analyst;Margo;100+ people;Warsaw, Wrocław;16000 - 21000 PLN;+ vat (B2B) per month;;;;Mid;Senior;;UML, Excel, Business analysis, Financial business domain, System analysis, UAT, Use cases, English, Team player, Communication skills, Critical thinking, Problem solving, Proactivity, Software Development Lifecycle.;BPMN, Enterprise architect, R, Experience in international projects, SAS;;;;Scrum, Agile;Jira;Confluence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;windows, linux;Workstation;;;ASAP;Permanent contract;No;No;Yes (2 days a week);Yes;No;No;;;;;;Sport subscription, Training budget, International projects
108;https://nofluffjobs.com/job/big-data-devops-lead-iiit-warszawa-eqpl5dca;Big Data DevOps Lead;IIIT;100+ people;Warszawa;16000 - 22000 PLN;+ vat (B2B) per month;16000 - 22000 PLN;gross (specific task contract) per month;;Senior;Expert;;Linux, Docker, Shell, Ansible, Git, Nginx, Virtualization, Nagios, MySQL, bash, kafka, Spark, Cassandra, Hadoop, English, Communication skills, Problem solving, Proactivity;Apache, Marathon, Mesos, Kubernetes, Check_MK, HAProxy, MooseFS, ZooKeeper, etcd;;;;;Jira;Confluence, GitLab;;;Git;;;;;;;;;;;;;;;;;MySQL, Cassandra, Hive;Docker, KVM;;MySQL, Cassandra, Hive;;Ansible;;TLS, Cryptography, PKI;JVM, Python;linux;notebook or workstation;up to 3;;ASAP;Permanent contract;No;No;Yes (1 day a week);Yes;No;Yes;;;;;Free coffee, Canteen, Bike parking, Playroom, Shower, Free snacks, Free beverages, Kitchen, Play room;Sport subscription, Training budget, In-house trainings, In-house hack days, Conference budget, Team Events, Private health care
109;https://nofluffjobs.com/job/big-data-devops-engineer-iiit-warszawa-y3mmozpk;Big Data DevOps Engineer;IIIT;100+ people;Warszawa;8000 - 16000 PLN;+ vat (B2B) per month;8000 - 16000 PLN;gross (specific task contract) per month;;Mid;;;Linux, Docker, Shell, Ansible, Git, Nginx, Virtualization, Nagios, MySQL, bash, English, Communication skills, Problem solving, Proactivity;Apache, Kafka, Spark, Cassandra, Marathon, Mesos, Hadoop, Kubernetes, Check_MK, HAProxy;;;;;Jira;Confluence, GitLab;;;Git;;;;;;;;;;;;;;;;;MySQL, Cassandra, Hive;Docker, KVM;;MySQL, Cassandra, Hive;;Ansible;;TLS, Cryptography, PKI;JVM, Python;linux;notebook or workstation;up to 3;;ASAP;Permanent contract;No;No;Yes (1 day a week);Yes;No;Yes;;;;;Free coffee, Canteen, Bike parking, Playroom, Shower, Free snacks, Free beverages, Kitchen, Play room;Sport subscription, Training budget, In-house trainings, In-house hack days, Conference budget, Team Events, Private health care
110;https://nofluffjobs.com/job/solution-engineer-cloud-harvey-nash-technology-warszawa-iyyq3hq0;Solution Engineer - Cloud;Harvey Nash Technology;100+ people;Warszawa;15000 - 18400 PLN;gross (employment contract) per month;;;;Mid;Senior;The Solution Engineer role is a highly technical and hands-on engineering role who owns the technical design/development of packaged solutions and delivering those solutions to our customers via demos, proof of concepts and customer workshops.;Cloud, Big data, English, Communication skills;GO, Ruby, AI, ML, Polish, Problem solving;;;;Yes;Yes;Yes;;;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;windows, linux;Up to you;Up to you;Mainly new features;ASAP;Permanent contract;Yes;No;Yes (1 day a week);Yes;No;Yes;;;;;Free coffee, Gym, Canteen, Bike parking, Playroom, Free snacks, Free beverages, Free lunch, In-house trainings, Modern office, Startup atmosphere, Free breakfast;Sport subscription, Private healthcare, Flat structure, Lunch card, Small teams, International projects
111;https://nofluffjobs.com/job/azure-cloud-automation-ninja-omada-warsaw-ozhgyfyc;Azure Cloud Automation Ninja;Omada;300 people;Warsaw;130 - 165 PLN;+ vat (B2B) per hour;16000 - 21000 PLN;gross (employment contract) per month;;Senior;;You will be working in our DevOps team in Poland responsible for the development and operations of the platform hosting the Omada Identity Suite as a Service.;Docker, Azure, Azure DevOps, Automation Scripts, sql server, Windows server, Microsoft Azure PaaS, Powershell, test, English, Team player;Puppet, ITIL, Communication skills;;;;Scrum;;SharePoint;;;GIT;;;;;;;;;;;;;;;;;MS SQL;Docker;Azure;MS SQL;Azure VNet;;;TLS;PowerShell;windows;Workstation;Two;;ASAP;Permanent contract;B2B - No;No;Yes (1 day a week);Yes;some;No;;;;;Free coffee, Gym, Bike parking, Shower, In-house trainings, Modern office, No dress code, Swimming pool, Parking;Sport subscription, Training budget, Private healthcare, Flat structure, Small teams, International projects
112;https://nofluffjobs.com/job/frontend-engineer-sunscrapers-warsaw-jjghcfep;Frontend Engineer;Sunscrapers Sp. z o.o.;30+ people;Remote, Warsaw;8000 - 16000 PLN;+ vat (B2B) per month;;;;Mid;;;Git, webpack, JavaScript (ES6 and newer), REST APIs, Babel, English;TypeScript, Sass, Less, GraphQL, Docker;Yes;Yes;;Scrum, Kanban;Jira, Trello, Gitlab;GitLab;GitLab;Yes;GIT;GitLab, Codeship;;;;Yes;;;Yes;Yes;Yes;;;;;;;;;;;;;;;;apple, windows, linux;MacBook Pro;"1-2 external 24""";;ASAP;Permanent contract;Yes;No;Fully remote;Yes;No;Yes;;;;;Free coffee, Canteen, Bike parking, Shower, Free snacks, Free beverages, No dress code, Kitchen, Play room;Sport subscription, Training budget, Private healthcare, In-house trainings, Conference budget, Team Events
113;https://nofluffjobs.com/job/java-developer-kontomatik-warszawa-37auv1pp;Java Developer;Kontomatik;35 people;Warszawa;6500 - 13000 PLN;+ vat (B2B) per month;5000 - 10000 PLN;gross (mandate contract) per month;;Mid;;You will implement PSD2 Open Banking APIs connections in Europe in a leading company in its segment on a Polish market. We are looking for developers who can write a great code. You do not need to know Java, you need to know how to write good software.;TDD, Programming, Technology studies or own projects, Software craftsmanship, Critical thinking, Problem solving, Clean Code;Git, Linux, PostgreSQL, Cryptography, HTTP, Ruby, Elixir, Usability aware, C#, Haskell, English, Good technical writer;RIgorous;Rigorous;;Agile practices without formal methodology;YouTrack;Wiki;GitLab, Obligatory;IntelliJ built-in + FindBugs plugin;GIT;TeamCity;;;;;;;Yes;Yes;Yes;;;;;;;;;;;;;;;;apple, linux;High-end Lenovo or MacBook Pro laptop;Up to 2;;ASAP;Permanent contract;Yes;No;Yes (1 day a week);No;No;Yes;;;;;Free coffee, Bike parking, Playroom, Shower, Free snacks, In-house trainings, Modern office, Startup atmosphere, No dress code, Kitchen, Free fruits;Sport subscription, Private healthcare, Flat structure, Small teams, In-house trainings, Team Events
114;https://nofluffjobs.com/job/senior-python-developer-smartpatient-warsaw-wjmaedrt;Senior Python Developer;smartpatient gmbh;40+ people;Warsaw;15000 - 20000 PLN;+ vat (B2B) per month;;;;Senior;;;Experience with debugging, debottlenecking and security..., knowledge of continuous integration and orchestration t..., familiar with Python, Django and the Django REST framew..., 3+ years of commercial software development experience, Solid software engineering skills (degree) incl. data s...;interested in Amazon Web Services, Ubuntu and MySQL, social, English, Communication, self-motivated, Flexibility, assertive, determined;;Yes;;Scrum;Jira;Confluence;Yes;Yes;Yes;Yes;;;;;;;Yes;;Yes;;;;;;;;;;;;;;;;apple, windows, linux;Notebook, Workstation, PC;your choice;;ASAP;Permanent contract;No;No;Yes (1 day a week);Yes;No;Yes;;;;;Free coffee, Bike parking, Free snacks, Free beverages, Free parking, In-house trainings, In-house hack days, Startup atmosphere, No dress code, Kitchen;Sport subscription, Training budget, Private healthcare, Flat structure, In-house hack days, Conference budget, Team Events
